,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
822610,62,3498,4,977968780,F,35,3,98105,Midnight Express (1978),Drama,False
92976,3118,1188,5,969404970,M,25,0,77025,Strictly Ballroom (1992),Comedy|Romance,False
239749,533,2700,5,976299509,M,25,12,27514,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,False
303923,585,2395,5,975948187,M,18,1,53703,Rushmore (1998),Comedy,False
318140,3812,32,4,965955579,M,35,17,78749,Twelve Monkeys (1995),Drama|Sci-Fi,False
758970,673,372,3,975619943,M,25,20,10023,Reality Bites (1994),Comedy|Drama,False
924660,1631,2690,4,974720973,F,50,0,94514,"Ideal Husband, An (1999)",Comedy,False
194602,5570,653,3,959541485,M,25,1,07666,Dragonheart (1996),Action|Adventure|Fantasy,False
969699,5054,2988,3,1009572576,M,35,2,20818,Melvin and Howard (1980),Drama,False
921312,2513,3929,4,974071642,M,56,1,37922,"Bank Dick, The (1940)",Comedy,False
237142,3945,509,5,965692889,F,45,1,96778,"Piano, The (1993)",Drama|Romance,False
361243,3618,1621,3,967116876,M,56,17,22657,Soul Food (1997),Drama,False
776612,48,1021,2,978067008,M,25,4,92107,Angels in the Outfield (1994),Children's|Comedy,False
85060,955,292,3,975210222,F,50,7,94941,Outbreak (1995),Action|Drama|Thriller,False
711107,3389,1347,4,967515284,M,18,0,13603,"Nightmare on Elm Street, A (1984)",Horror,False
592512,2507,141,4,974078038,M,25,4,94107,"Birdcage, The (1996)",Comedy,False
498786,4064,370,3,965481747,M,45,0,20851,Naked Gun 33 1/3: The Final Insult (1994),Comedy,False
790578,3308,550,4,967994636,F,18,20,15701-1348,Threesome (1994),Comedy|Romance,False
655973,4107,737,5,965520057,F,25,0,23221,Barb Wire (1996),Action|Sci-Fi,False
592081,3729,2485,3,966571659,M,18,4,20037,She's All That (1999),Comedy|Romance,False
884249,1941,2016,3,974854923,M,35,17,94550,"Apple Dumpling Gang Rides Again, The (1979)",Children's|Comedy|Western,False
208113,2550,3671,3,974031034,M,50,7,37931,Blazing Saddles (1974),Comedy|Western,False
448159,4150,3525,2,965352752,M,25,0,29672,Bachelor Party (1984),Comedy,False
322498,4928,357,5,962669852,F,25,3,92103,Four Weddings and a Funeral (1994),Comedy|Romance,False
824810,4447,3727,5,965174778,M,45,5,32953,Near Dark (1987),Comedy|Horror,False
551548,2147,1676,3,974622505,F,18,0,60641,Starship Troopers (1997),Action|Adventure|Sci-Fi|War,False
625930,2743,2975,5,973223098,M,25,14,72601,"Best Man, The (1999)",Drama,False
189430,3975,1079,2,965666847,F,25,5,43229,"Fish Called Wanda, A (1988)",Comedy,False
574313,2438,3897,5,974299759,M,35,1,22903,Almost Famous (2000),Comedy|Drama,False
175834,1448,1968,4,976122733,F,25,3,17522,"Breakfast Club, The (1985)",Comedy|Drama,False
485577,6016,924,3,956957670,M,45,1,37209,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller,False
361098,3029,4,3,970361778,M,18,4,92037,Waiting to Exhale (1995),Comedy|Drama,False
444897,3261,2078,3,968938242,M,45,20,87505,"Jungle Book, The (1967)",Animation|Children's|Comedy|Musical,False
528177,5042,2011,3,962506376,F,18,2,55408,Back to the Future Part II (1989),Comedy|Sci-Fi,False
280844,3224,3100,3,968542177,F,25,14,93428,"River Runs Through It, A (1992)",Drama,False
279974,1034,2013,3,975017945,F,35,1,82601,"Poseidon Adventure, The (1972)",Action|Adventure,False
763350,1962,3426,3,975778390,F,18,1,60914,Jungle Fever (1991),Drama|Romance,False
94194,4711,3255,3,963491138,M,25,17,32250,"League of Their Own, A (1992)",Comedy|Drama,False
42138,1501,1,4,974930226,M,25,11,75801,Toy Story (1995),Animation|Children's|Comedy,False
750646,3762,3763,2,966093324,M,50,6,11746,F/X (1986),Action|Crime|Thriller,False
826102,4579,3599,3,970625152,F,18,4,63332,Anchors Aweigh (1945),Comedy|Musical,False
378014,3858,2023,2,965876258,F,45,9,63119,"Godfather: Part III, The (1990)",Action|Crime|Drama,False
349150,2015,1997,5,975036718,M,18,4,01003,"Exorcist, The (1973)",Horror,False
523836,2212,3174,4,974601772,M,18,4,80521,Man on the Moon (1999),Comedy|Drama,False
987264,3367,2897,5,982809294,M,50,16,10025,And the Ship Sails On (E la nave va) (1984),Comedy|War,False
5313,3940,2355,3,965693786,M,35,20,32708,"Bug's Life, A (1998)",Animation|Children's|Comedy,False
874696,5493,836,2,959886288,M,35,12,96797,Chain Reaction (1996),Action|Adventure|Thriller,False
282351,3299,2599,5,968035248,F,25,4,19119,Election (1999),Comedy,False
670941,1447,3639,2,984289742,M,18,4,80521,"Man with the Golden Gun, The (1974)",Action,False
814102,195,3787,5,1000915435,M,25,12,10458,Shower (Xizhao) (1999),Comedy,False
464755,5394,904,5,996506570,M,18,0,60618,Rear Window (1954),Mystery|Thriller,False
945459,2899,1167,4,971920213,M,35,14,94133,Dear God (1996),Comedy,False
189175,2826,1079,3,972776873,M,35,12,10011,"Fish Called Wanda, A (1988)",Comedy,False
751300,5522,556,5,959646706,M,25,14,02460,"War Room, The (1993)",Documentary,False
565846,5493,3129,5,964387344,M,35,12,96797,Sweet and Lowdown (1999),Comedy|Drama,False
254734,2878,377,3,972363023,F,50,20,88005,Speed (1994),Action|Romance|Thriller,False
336329,106,3685,3,977536244,F,35,11,79101,Prizzi's Honor (1985),Comedy|Drama|Romance,False
652806,2529,2989,3,974567478,F,35,9,95903,For Your Eyes Only (1981),Action,False
383878,1119,345,4,974915958,M,35,1,90504,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,False
817125,2820,2206,4,979872623,F,35,0,02138,Suspicion (1941),Mystery|Thriller,False
931401,1875,2771,1,974700548,M,35,12,94107,Brokedown Palace (1999),Drama,False
200221,3685,1266,4,967054979,M,25,5,55100,Unforgiven (1992),Western,False
413344,3526,1223,3,966903972,M,35,2,62263-3004,"Grand Day Out, A (1992)",Animation|Comedy,False
879106,1835,3477,2,974880346,M,25,19,11501,Empire Records (1995),Comedy|Drama,False
557356,3391,2710,2,1046187045,M,18,4,48135,"Blair Witch Project, The (1999)",Horror,False
329495,4566,3072,4,964488526,M,35,17,19473,Moonstruck (1987),Comedy,False
640108,5937,2288,4,957214278,M,25,12,60622,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,False
769808,2567,1285,3,973960206,M,25,0,06451,Heathers (1989),Comedy,False
367162,1873,454,5,975132556,M,35,7,02127,"Firm, The (1993)",Drama|Thriller,False
328212,4411,364,4,970369846,M,18,4,92122,"Lion King, The (1994)",Animation|Children's|Musical,False
214617,2620,1214,4,973657637,M,18,4,47306,Alien (1979),Action|Horror|Sci-Fi|Thriller,False
390059,5598,1027,4,959216561,M,18,4,27607,Robin Hood: Prince of Thieves (1991),Drama,False
915061,1912,2177,3,1007452738,M,25,4,91325,Family Plot (1976),Comedy|Thriller,False
317800,2455,32,5,974180452,M,35,7,48197,Twelve Monkeys (1995),Drama|Sci-Fi,False
935068,3826,3299,2,965935025,M,25,1,48105,Hanging Up (2000),Comedy|Drama,False
556327,5347,2706,4,960666441,M,25,6,53705,American Pie (1999),Comedy,False
286815,1369,908,4,974773260,M,25,5,12308,North by Northwest (1959),Drama|Thriller,False
287510,4600,908,4,994128901,M,25,0,46240,North by Northwest (1959),Drama|Thriller,False
229241,1698,39,4,974708788,M,35,2,97214,Clueless (1995),Comedy|Romance,False
57472,1632,608,4,974717167,M,25,16,94120,Fargo (1996),Crime|Drama|Thriller,False
571572,3945,2539,4,965686916,F,45,1,96778,Analyze This (1999),Comedy,False
903963,5450,2788,4,984507915,M,18,12,02143,And Now for Something Completely Different (1971),Comedy,False
912379,3681,3238,4,966534183,M,25,7,29662,Eye of the Beholder (1999),Thriller,False
807602,307,1281,5,976485814,M,50,16,90027,"Great Dictator, The (1940)",Comedy,False
609467,4118,1625,3,965360049,M,25,3,91221,"Game, The (1997)",Mystery|Thriller,False
197780,5550,1580,4,959470093,M,35,15,48187,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,False
649540,445,1748,3,976239747,M,45,12,55117,Dark City (1998),Film-Noir|Sci-Fi|Thriller,False
89214,5038,1259,3,963797842,M,25,20,10010,Stand by Me (1986),Adventure|Comedy|Drama,False
362336,1354,2712,1,978298712,F,25,2,94040,Eyes Wide Shut (1999),Drama,False
260134,4014,2716,5,965539475,M,25,0,48316-5601,Ghostbusters (1984),Comedy|Horror,False
232501,1793,866,3,974704434,M,25,4,20008,Bound (1996),Crime|Drama|Romance|Thriller,False
636087,5107,2912,5,962334597,F,45,0,08081,"Limey, The (1999)",Action|Crime|Drama,False
954567,3018,544,4,970505570,M,35,0,45242,Striking Distance (1993),Action,False
184107,3652,1641,4,966460603,M,25,12,94608,"Full Monty, The (1997)",Comedy,False
172009,5607,1784,5,959191173,M,18,4,11209,As Good As It Gets (1997),Comedy|Drama,False
29222,955,1097,4,975132581,F,50,7,94941,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,False
86416,1658,902,4,974717101,F,35,6,94214,Breakfast at Tiffany's (1961),Drama|Romance,False
734862,3265,2642,2,968365078,M,25,15,53704,Superman III (1983),Action|Adventure|Sci-Fi,False
555442,1577,2706,4,974736796,M,56,0,72227-5733,American Pie (1999),Comedy,False
682437,5312,3698,4,962155429,M,25,1,10463,"Running Man, The (1987)",Action|Adventure|Sci-Fi,False
506041,4466,1129,4,965070456,M,35,11,10022,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,False
263073,284,1127,4,976571887,M,25,12,91910,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,False
750045,1161,1218,4,974862923,M,25,0,10025,"Killer, The (Die xue shuang xiong) (1989)",Action|Thriller,False
552781,4447,208,1,965168155,M,45,5,32953,Waterworld (1995),Action|Adventure,False
284619,2082,2959,5,974656149,M,1,19,48323,Fight Club (1999),Drama,False
107465,746,2858,4,975468000,F,18,19,95019,American Beauty (1999),Comedy|Drama,False
150601,204,1955,5,983857040,M,25,7,92123,Kramer Vs. Kramer (1979),Drama,False
105850,4237,3654,4,965310595,M,25,14,77450,"Guns of Navarone, The (1961)",Action|Drama|War,False
100434,3829,1834,4,965937815,F,25,1,22307,"Spanish Prisoner, The (1997)",Drama|Thriller,False
102964,1974,589,3,974684690,M,35,17,12159,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,False
853952,5916,2669,3,957460932,M,50,20,48230,Pork Chop Hill (1959),War,False
814788,957,1183,5,975129752,M,35,1,29706,"English Patient, The (1996)",Drama|Romance|War,False
819261,4510,1272,3,964988097,M,45,7,92503,Patton (1970),Drama|War,False
649089,4083,2542,2,965435898,M,56,14,92630,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,False
469329,3261,1948,3,968937780,M,45,20,87505,Tom Jones (1963),Comedy,False
960290,2684,1289,4,973467059,F,18,0,19143,Koyaanisqatsi (1983),Documentary|War,False
587969,5649,2572,2,958866405,F,18,4,90025,10 Things I Hate About You (1999),Comedy|Romance,False
178531,2059,356,4,974756622,M,35,0,44130,Forrest Gump (1994),Comedy|Romance|War,False
918206,850,1934,4,975352859,M,35,0,60640,You Can't Take It With You (1938),Comedy,False
411760,242,1584,5,976751611,F,18,4,53706,Contact (1997),Drama|Sci-Fi,False
905415,1181,3024,1,976146934,M,35,7,20716,Piranha (1978),Horror|Sci-Fi,False
864586,699,140,3,975563262,M,18,0,73505,Up Close and Personal (1996),Drama|Romance,False
436168,4375,802,5,965186092,F,25,5,40241,Phenomenon (1996),Drama|Romance,False
103552,3242,589,4,968341175,M,50,13,94089,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,False
903838,3807,2788,5,966099202,F,35,19,32095,And Now for Something Completely Different (1971),Comedy,False
386991,3471,2329,3,972123149,M,18,4,80302,American History X (1998),Drama,False
858866,5831,3807,3,967525847,M,25,1,92120,Sinbad and the Eye of the Tiger (1977),Action|Adventure,False
81871,3337,3108,3,967835467,M,25,4,97214,"Fisher King, The (1991)",Comedy|Drama|Romance,False
135519,5142,1198,5,962043181,M,25,1,92101,Raiders of the Lost Ark (1981),Action|Adventure,False
39680,4641,2762,5,964040417,M,25,7,20016,"Sixth Sense, The (1999)",Thriller,False
144280,432,2396,5,976249612,M,45,16,55306,Shakespeare in Love (1998),Comedy|Romance,False
879215,4088,3477,2,965431914,M,25,3,77057,Empire Records (1995),Comedy|Drama,False
405336,1194,3178,3,1036308185,F,25,1,95617,"Hurricane, The (1999)",Drama,False
34432,4903,3186,4,968990376,M,35,12,95952,"Girl, Interrupted (1999)",Drama,False
119353,889,2067,3,975254041,M,45,20,10024,Doctor Zhivago (1965),Drama|Romance|War,False
577504,5049,1262,4,962500083,M,25,12,60613,"Great Escape, The (1963)",Adventure|War,False
543890,4592,2393,1,964300454,M,18,4,66044,Star Trek: Insurrection (1998),Action|Sci-Fi,False
331152,4028,597,4,966200092,M,25,4,02140,Pretty Woman (1990),Comedy|Romance,False
900226,1641,2793,2,974714574,M,25,0,95819,"American Werewolf in Paris, An (1997)",Comedy|Horror,False
945954,3294,2231,4,968073130,M,18,4,78749,Rounders (1998),Crime|Drama,False
479833,5158,3629,3,961939392,F,18,4,44509,"Gold Rush, The (1925)",Comedy,False
691515,438,2064,5,976674276,M,18,11,53705,Roger & Me (1989),Comedy|Documentary,False
379164,518,2314,4,1037916162,F,35,12,75240,Beloved (1998),Drama,False
744969,2456,1965,5,974182228,M,25,5,48103,Repo Man (1984),Comedy|Sci-Fi,False
1863,1317,661,4,1014012034,M,45,7,98028,James and the Giant Peach (1996),Animation|Children's|Musical,False
675806,1767,1562,1,975386827,M,25,20,75205,Batman & Robin (1997),Action|Adventure|Crime,False
281122,5966,3100,2,964320364,F,35,9,10021,"River Runs Through It, A (1992)",Drama,False
663013,1263,3397,3,974840373,M,1,10,81301,"Great Muppet Caper, The (1981)",Children's|Comedy,False
229239,1694,39,3,974713955,M,25,12,98116,Clueless (1995),Comedy|Romance,False
344075,482,2469,2,976222252,M,25,14,55305,Peggy Sue Got Married (1986),Comedy|Romance,False
172837,3471,2006,3,973297163,M,18,4,80302,"Mask of Zorro, The (1998)",Action|Adventure|Romance,False
194971,2540,2167,3,974047489,F,45,6,42420,Blade (1998),Action|Adventure|Horror,False
612484,2105,1645,3,974669715,M,25,1,24060,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller,False
264770,1010,3016,2,975229566,M,25,0,10310,Creepshow (1982),Horror,False
642815,2952,2010,5,971213409,M,25,4,06511,Metropolis (1926),Sci-Fi,False
158909,300,349,3,976507384,M,25,7,78664,Clear and Present Danger (1994),Action|Adventure|Thriller,False
34908,5283,1566,5,961165074,M,18,2,63138,Hercules (1997),Adventure|Animation|Children's|Comedy|Musical,False
329768,5986,3072,4,956886278,F,56,1,01060,Moonstruck (1987),Comedy,False
902456,1100,2038,1,974924466,M,25,0,60090,"Cat from Outer Space, The (1978)",Children's|Comedy|Sci-Fi,False
857976,3824,379,3,970246082,M,25,17,32308,Timecop (1994),Action|Sci-Fi,False
606538,1173,3646,3,974860004,F,25,7,10019,Big Momma's House (2000),Comedy,False
945024,5059,1515,3,962487549,M,45,16,22652,Volcano (1997),Drama|Thriller,False
223601,3410,2947,3,967484047,M,35,1,20653,Goldfinger (1964),Action,False
205453,1354,2470,3,974775961,F,25,2,94040,Crocodile Dundee (1986),Adventure|Comedy,False
697164,2383,3208,4,974323622,F,25,14,95125,Loaded Weapon 1 (1993),Action|Comedy,False
324445,2907,2406,5,971839746,F,35,5,12345,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,False
264769,977,3016,5,975111054,M,25,2,80110,Creepshow (1982),Horror,False
282558,4064,2599,4,965479358,M,45,0,20851,Election (1999),Comedy,False
866955,1446,909,5,974757595,M,35,12,10128,"Apartment, The (1960)",Comedy|Drama,False
797203,5954,955,5,957653021,M,45,11,70802,Bringing Up Baby (1938),Comedy,False
568634,3675,440,4,966365862,M,35,7,06680,Dave (1993),Comedy|Romance,False
563839,3769,3101,5,966637350,M,25,15,02446,Fatal Attraction (1987),Thriller,False
802870,1303,2363,3,974790821,M,25,19,94111,Godzilla (Gojira) (1954),Action|Sci-Fi,False
874666,4585,836,4,964323402,M,35,7,30324,Chain Reaction (1996),Action|Adventure|Thriller,False
304193,1767,2395,4,974702880,M,25,20,75205,Rushmore (1998),Comedy,False
733154,1988,1267,5,974703528,F,25,1,85224,"Manchurian Candidate, The (1962)",Film-Noir|Thriller,False
114858,5113,1408,4,971968698,M,25,0,55408,"Last of the Mohicans, The (1992)",Action|Romance|War,False
394970,539,3948,4,976128184,M,25,2,55103,Meet the Parents (2000),Comedy,False
404339,1593,1358,4,974755168,M,25,16,78411,Sling Blade (1996),Drama|Thriller,False
753700,4207,3424,4,965322004,M,35,1,90731,Do the Right Thing (1989),Comedy|Drama,False
219548,1017,1387,3,975012193,M,35,0,30906,Jaws (1975),Action|Horror,False
703773,1715,3752,4,979889994,M,25,16,53406,"Me, Myself and Irene (2000)",Comedy,False
638432,352,446,5,976331489,M,18,4,60115,Farewell My Concubine (1993),Drama|Romance,False
186109,749,3534,3,983391342,M,35,18,56303,28 Days (2000),Comedy,False
620268,3121,2701,3,969335617,M,25,2,32118,Wild Wild West (1999),Action|Sci-Fi|Western,False
763160,3129,719,5,969281456,M,25,7,21117,Multiplicity (1996),Comedy,False
505422,262,1129,4,976660501,F,25,1,68503,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,False
501921,1340,954,4,974784174,M,25,7,14302,Mr. Smith Goes to Washington (1939),Drama,False
499994,2235,2424,3,974614389,M,1,10,46324,You've Got Mail (1998),Comedy|Romance,False
810650,984,3088,4,975117881,M,50,16,92129,Harvey (1950),Comedy,False
925099,2878,2439,5,972358396,F,50,20,88005,Affliction (1997),Drama,False
128412,139,1196,5,977359883,F,25,20,45409,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
362920,5405,2712,3,960252315,F,50,7,12866,Eyes Wide Shut (1999),Drama,False
71452,1501,1210,4,974930113,M,25,11,75801,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
240374,3272,2700,3,968198878,M,35,0,08330,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,False
488895,3833,784,2,968441411,M,25,1,68516,"Cable Guy, The (1996)",Comedy,False
406573,3471,3751,3,978368956,M,18,4,80302,Chicken Run (2000),Animation|Children's|Comedy,False
752745,1399,2118,4,974768173,M,18,17,10804,"Dead Zone, The (1983)",Horror|Thriller,False
840123,3589,3649,3,966663421,F,45,0,80010,American Gigolo (1980),Drama,False
629771,4906,164,4,962736512,M,50,17,49506,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,False
116166,3697,3699,3,966302291,M,25,15,68516,Starman (1984),Adventure|Drama|Romance|Sci-Fi,False
139838,6010,95,1,956859898,M,35,0,79606,Broken Arrow (1996),Action|Thriller,False
225904,5512,1240,4,959714034,F,25,17,01701,"Terminator, The (1984)",Action|Sci-Fi|Thriller,False
22049,1842,2321,5,993445223,M,18,4,53190,Pleasantville (1998),Comedy,False
867315,2793,697,5,972937390,M,35,7,70116,Feeling Minnesota (1996),Drama|Romance,False
456942,4079,3608,3,965445316,M,35,17,26505,Pee-wee's Big Adventure (1985),Comedy,False
137080,2793,593,5,972930251,M,35,7,70116,"Silence of the Lambs, The (1991)",Drama|Thriller,False
45217,1768,1962,3,974701407,M,45,16,75067,Driving Miss Daisy (1989),Drama,False
929755,3778,362,2,966044617,M,25,0,61832,"Jungle Book, The (1994)",Adventure|Children's|Romance,False
662600,1749,2739,2,974839810,M,25,2,10040,"Color Purple, The (1985)",Drama,False
695671,1841,842,1,974748701,M,18,0,95037,Tales from the Crypt Presents: Bordello of Blood (1996),Horror,False
194170,1298,653,4,974828996,M,35,6,33615,Dragonheart (1996),Action|Adventure|Fantasy,False
396328,1369,3510,4,974998831,M,25,5,12308,Frequency (2000),Drama|Thriller,False
188103,1369,3868,3,974772355,M,25,5,12308,"Naked Gun: From the Files of Police Squad!, The (1988)",Comedy,False
278078,3690,3176,4,966309115,M,18,0,63116,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,False
994620,1141,1113,1,974875702,F,25,3,84770,"Associate, The (1996)",Comedy,False
967276,1274,3903,5,993729643,M,45,7,37343,Urbania (2000),Drama,False
551170,262,1676,4,976660612,F,25,1,68503,Starship Troopers (1997),Action|Adventure|Sci-Fi|War,False
239153,3331,47,5,967855427,F,25,7,06854,Seven (Se7en) (1995),Crime|Thriller,False
